timestamp,responseTime,testname,repeatTestCount,index,orderOfMagnitude.name,orderOfMagnitude.value,orderOfMagnitude.estimatedResponseTime,orderOfMagnitude.secureResponseTime,baseURL,concurrentUsers,currentIteration,telemetryStatus,requests,url,delay,total_heap_size_before,total_heap_size_executable_before,used_heap_size_before,heap_size_limit_before,malloced_memory_before,total_heap_size_after,total_heap_size_executable_after,used_heap_size_after,heap_size_limit_after,malloced_memory_after
2024-12-21T20:48:35.196Z,3.316,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:35.385Z,2.937,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:35.588Z,2.636,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:35.792Z,5.438,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:35.994Z,3.348,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:36.184Z,6.097,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:36.387Z,2.972,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:36.588Z,2.996,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:36.792Z,2.44,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:36.995Z,3.217,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:37.186Z,3.052,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:37.392Z,2.998,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:37.595Z,2.995,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:37.783Z,3.465,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:37.988Z,3.263,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:38.191Z,2.515,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
