timestamp,containerName,testname,repeatTestCount,index,orderOfMagnitude.name,orderOfMagnitude.value,orderOfMagnitude.estimatedResponseTime,orderOfMagnitude.secureResponseTime,baseURL,concurrentUsers,currentIteration,telemetryStatus,cpu_stats.cpu_usage.total_usage,cpu_stats.cpu_usage.usage_in_kernelmode,cpu_stats.cpu_usage.usage_in_usermode,cpu_stats.system_cpu_usage,cpu_stats.online_cpus,cpu_stats.throttling_data.periods,cpu_stats.throttling_data.throttled_periods,cpu_stats.throttling_data.throttled_time,memory_stats.usage,memory_stats.max_usage,memory_stats.stats.active_anon,memory_stats.stats.active_file,memory_stats.stats.cache,memory_stats.stats.dirty,memory_stats.stats.hierarchical_memory_limit,memory_stats.stats.hierarchical_memsw_limit,memory_stats.stats.inactive_anon,memory_stats.stats.inactive_file,memory_stats.stats.mapped_file,memory_stats.stats.pgfault,memory_stats.stats.pgmajfault,memory_stats.stats.pgpgin,memory_stats.stats.pgpgout,memory_stats.stats.rss,memory_stats.stats.rss_huge,memory_stats.stats.total_active_anon,memory_stats.stats.total_active_file,memory_stats.stats.total_cache,memory_stats.stats.total_dirty,memory_stats.stats.total_inactive_anon,memory_stats.stats.total_inactive_file,memory_stats.stats.total_mapped_file,memory_stats.stats.total_pgfault,memory_stats.stats.total_pgmajfault,memory_stats.stats.total_pgpgin,memory_stats.stats.total_pgpgout,memory_stats.stats.total_rss,memory_stats.stats.total_rss_huge,memory_stats.stats.total_unevictable,memory_stats.stats.total_writeback,memory_stats.stats.unevictable,memory_stats.stats.writeback,memory_stats.limit,precpu_stats.cpu_usage.total_usage,precpu_stats.cpu_usage.usage_in_kernelmode,precpu_stats.cpu_usage.usage_in_usermode,precpu_stats.throttling_data.periods,precpu_stats.throttling_data.throttled_periods,precpu_stats.throttling_data.throttled_time,precpu_stats.system_cpu_usage,precpu_stats.online_cpus
2024-12-21T20:48:27.381Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,989899800,130000000,890000000,1420701410000000,16,0,0,0,82563072,82702336,4096,28672,32768,0,2147483648,2147483648,74846208,4096,0,21439,0,20303,2522,74891264,2097152,4096,28672,32768,0,74846208,4096,0,21439,0,20303,2522,74891264,2097152,0,0,0,0,2147483648,0,0,0,0,0,0,0,0
2024-12-21T20:48:28.383Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1006491000,130000000,900000000,1420717430000000,16,0,0,0,82821120,82821120,4096,28672,32768,0,2147483648,2147483648,75186176,4096,0,21517,0,20381,2522,75210752,2097152,4096,28672,32768,0,75186176,4096,0,21517,0,20381,2522,75210752,2097152,0,0,0,0,2147483648,989899800,130000000,890000000,1420701410000000,16,0,0,0
2024-12-21T20:48:29.389Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1018403400,130000000,920000000,1420733480000000,16,0,0,0,83054592,83054592,4096,28672,32768,0,2147483648,2147483648,75399168,4096,0,21565,0,20429,2522,75407360,2097152,4096,28672,32768,0,75399168,4096,0,21565,0,20429,2522,75407360,2097152,0,0,0,0,2147483648,1006491000,130000000,900000000,1420717430000000,16,0,0,0
2024-12-21T20:48:30.386Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1076262400,130000000,970000000,1420749500000000,16,0,0,0,83599360,83841024,4096,28672,32768,0,2147483648,2147483648,75808768,4096,0,21739,0,20603,2570,75923456,2097152,4096,28672,32768,0,75808768,4096,0,21739,0,20603,2570,75923456,2097152,0,0,0,0,2147483648,1018403400,130000000,920000000,1420733480000000,16,0,0,0
2024-12-21T20:48:31.389Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1085148000,130000000,980000000,1420765520000000,16,0,0,0,83701760,83841024,4096,28672,32768,0,2147483648,2147483648,75808768,4096,0,21744,0,20608,2570,75943936,2097152,4096,28672,32768,0,75808768,4096,0,21744,0,20608,2570,75943936,2097152,0,0,0,0,2147483648,1076262400,130000000,970000000,1420749500000000,16,0,0,0
2024-12-21T20:48:32.389Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1112734900,130000000,990000000,1420781570000000,16,0,0,0,83644416,83841024,4096,28672,32768,0,2147483648,2147483648,75870208,4096,0,21759,0,20623,2570,76005376,2097152,4096,28672,32768,0,75870208,4096,0,21759,0,20623,2570,76005376,2097152,0,0,0,0,2147483648,1085148000,130000000,980000000,1420765520000000,16,0,0,0
2024-12-21T20:48:33.391Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1119828900,130000000,990000000,1420797570000000,16,0,0,0,83623936,83841024,4096,28672,32768,28672,2147483648,2147483648,75927552,4096,0,21765,0,20629,2570,76029952,2097152,4096,28672,32768,28672,75927552,4096,0,21765,0,20629,2570,76029952,2097152,0,0,0,0,2147483648,1112734900,130000000,990000000,1420781570000000,16,0,0,0
2024-12-21T20:48:34.397Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1137384100,130000000,1020000000,1420813600000000,16,0,0,0,83750912,83841024,4096,28672,32768,28672,2147483648,2147483648,75927552,4096,0,21767,0,20631,2570,76038144,2097152,4096,28672,32768,28672,75927552,4096,0,21767,0,20631,2570,76038144,2097152,0,0,0,0,2147483648,1119828900,130000000,990000000,1420797570000000,16,0,0,0
2024-12-21T20:48:35.394Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1154132200,130000000,1030000000,1420829620000000,16,0,0,0,83755008,83881984,4096,28672,32768,28672,2147483648,2147483648,75927552,4096,0,21767,0,20631,2570,76038144,2097152,4096,28672,32768,28672,75927552,4096,0,21767,0,20631,2570,76038144,2097152,0,0,0,0,2147483648,1137384100,130000000,1020000000,1420813600000000,16,0,0,0
2024-12-21T20:48:36.396Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1168612300,130000000,1040000000,1420845660000000,16,0,0,0,83623936,83881984,4096,0,28672,28672,2147483648,2147483648,75984896,28672,0,21767,0,20631,2571,76038144,2097152,4096,0,28672,28672,75984896,28672,0,21767,0,20631,2571,76038144,2097152,0,0,0,0,2147483648,1154132200,130000000,1030000000,1420829620000000,16,0,0,0
2024-12-21T20:48:37.401Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1188873200,130000000,1070000000,1420861660000000,16,0,0,0,83783680,83886080,4096,0,159744,28672,2147483648,2147483648,75980800,159744,126976,21775,2,35459,17363,76054528,2097152,4096,0,159744,28672,75980800,159744,126976,21775,2,35459,17363,76054528,2097152,0,0,0,0,2147483648,1168612300,130000000,1040000000,1420845660000000,16,0,0,0
2024-12-21T20:48:38.399Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1305840700,130000000,1180000000,1420877670000000,16,0,0,0,62210048,89042944,4096,0,159744,0,2147483648,2147483648,54894592,159744,126976,23129,2,36813,23876,54923264,2097152,4096,0,159744,0,54894592,159744,126976,23129,2,36813,23876,54923264,2097152,0,0,0,0,2147483648,1188873200,130000000,1070000000,1420861660000000,16,0,0,0
2024-12-21T20:48:39.404Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1317997000,130000000,1210000000,1420893710000000,16,0,0,0,63512576,89042944,4096,0,159744,0,2147483648,2147483648,56369152,159744,126976,23495,2,37179,23876,56422400,2097152,4096,0,159744,0,56369152,159744,126976,23495,2,37179,23876,56422400,2097152,0,0,0,0,2147483648,1305840700,130000000,1180000000,1420877670000000,16,0,0,0
2024-12-21T20:48:40.402Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1328114700,130000000,1210000000,1420909720000000,16,0,0,0,64425984,89042944,4096,0,159744,0,2147483648,2147483648,57167872,159744,126976,23687,2,37371,23876,57208832,2097152,4096,0,159744,0,57167872,159744,126976,23687,2,37371,23876,57208832,2097152,0,0,0,0,2147483648,1317997000,130000000,1210000000,1420893710000000,16,0,0,0
2024-12-21T20:48:41.405Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1337137800,130000000,1210000000,1420925720000000,16,0,0,0,65339392,89042944,4096,0,159744,0,2147483648,2147483648,58146816,159744,126976,23926,2,37610,23876,58187776,2097152,4096,0,159744,0,58146816,159744,126976,23926,2,37610,23876,58187776,2097152,0,0,0,0,2147483648,1328114700,130000000,1210000000,1420909720000000,16,0,0,0
2024-12-21T20:48:42.406Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1350714100,130000000,1220000000,1420941760000000,16,0,0,0,65310720,89042944,4096,0,159744,0,2147483648,2147483648,58146816,159744,126976,23934,2,37618,23876,58220544,2097152,4096,0,159744,0,58146816,159744,126976,23934,2,37618,23876,58220544,2097152,0,0,0,0,2147483648,1337137800,130000000,1210000000,1420925720000000,16,0,0,0
2024-12-21T20:48:43.407Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1360810600,130000000,1230000000,1420957780000000,16,0,0,0,65572864,89042944,4096,0,159744,0,2147483648,2147483648,58347520,159744,126976,23980,2,37664,23876,58408960,2097152,4096,0,159744,0,58347520,159744,126976,23980,2,37664,23876,58408960,2097152,0,0,0,0,2147483648,1350714100,130000000,1220000000,1420941760000000,16,0,0,0
2024-12-21T20:48:44.412Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1375998300,130000000,1240000000,1420973800000000,16,0,0,0,65835008,89042944,4096,0,159744,0,2147483648,2147483648,58556416,159744,126976,24030,2,37714,23876,58613760,2097152,4096,0,159744,0,58556416,159744,126976,24030,2,37714,23876,58613760,2097152,0,0,0,0,2147483648,1360810600,130000000,1230000000,1420957780000000,16,0,0,0
2024-12-21T20:48:45.410Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1392513800,140000000,1260000000,1420989830000000,16,0,0,0,66039808,89042944,4096,0,159744,0,2147483648,2147483648,58712064,159744,126976,24079,2,37763,23876,58814464,2097152,4096,0,159744,0,58712064,159744,126976,24079,2,37763,23876,58814464,2097152,0,0,0,0,2147483648,1375998300,130000000,1240000000,1420973800000000,16,0,0,0
2024-12-21T20:48:46.412Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1406317100,140000000,1270000000,1421005840000000,16,0,0,0,66039808,89042944,4096,0,159744,0,2147483648,2147483648,58785792,159744,126976,24086,2,37770,23876,58843136,2097152,4096,0,159744,0,58785792,159744,126976,24086,2,37770,23876,58843136,2097152,0,0,0,0,2147483648,1392513800,140000000,1260000000,1420989830000000,16,0,0,0
2024-12-21T20:48:47.413Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1419014900,140000000,1280000000,1421021870000000,16,0,0,0,66592768,89042944,4096,0,159744,0,2147483648,2147483648,59203584,159744,126976,24198,2,37882,23876,59301888,2097152,4096,0,159744,0,59203584,159744,126976,24198,2,37882,23876,59301888,2097152,0,0,0,0,2147483648,1406317100,140000000,1270000000,1421005840000000,16,0,0,0
2024-12-21T20:48:48.417Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1431871700,140000000,1290000000,1421037910000000,16,0,0,0,66609152,89042944,4096,0,159744,0,2147483648,2147483648,59305984,159744,126976,24204,2,37888,23876,59326464,2097152,4096,0,159744,0,59305984,159744,126976,24204,2,37888,23876,59326464,2097152,0,0,0,0,2147483648,1419014900,140000000,1280000000,1421021870000000,16,0,0,0
2024-12-21T20:48:49.417Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1441138900,140000000,1300000000,1421053940000000,16,0,0,0,67493888,89042944,4096,0,159744,0,2147483648,2147483648,60051456,159744,126976,24396,2,38080,23876,60112896,2097152,4096,0,159744,0,60051456,159744,126976,24396,2,38080,23876,60112896,2097152,0,0,0,0,2147483648,1431871700,140000000,1290000000,1421037910000000,16,0,0,0
2024-12-21T20:48:50.418Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1451933400,140000000,1310000000,1421069950000000,16,0,0,0,68714496,89042944,4096,0,159744,0,2147483648,2147483648,61403136,159744,126976,24719,2,38403,23876,61435904,2097152,4096,0,159744,0,61403136,159744,126976,24719,2,38403,23876,61435904,2097152,0,0,0,0,2147483648,1441138900,140000000,1300000000,1421053940000000,16,0,0,0
2024-12-21T20:48:51.419Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1460317800,140000000,1330000000,1421085970000000,16,0,0,0,68730880,89042944,4096,0,159744,0,2147483648,2147483648,61403136,159744,126976,24722,2,38406,23876,61448192,2097152,4096,0,159744,0,61403136,159744,126976,24722,2,38406,23876,61448192,2097152,0,0,0,0,2147483648,1451933400,140000000,1310000000,1421069950000000,16,0,0,0
2024-12-21T20:48:52.421Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1468704500,140000000,1350000000,1421102000000000,16,0,0,0,69382144,89042944,4096,0,159744,0,2147483648,2147483648,62074880,159744,126976,24881,2,38565,23876,62099456,2097152,4096,0,159744,0,62074880,159744,126976,24881,2,38565,23876,62099456,2097152,0,0,0,0,2147483648,1460317800,140000000,1330000000,1421085970000000,16,0,0,0
2024-12-21T20:48:53.422Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1489011500,150000000,1350000000,1421118000000000,16,0,0,0,71192576,89042944,4096,0,159744,0,2147483648,2147483648,63688704,159744,126976,25286,2,38970,23876,63758336,2097152,4096,0,159744,0,63688704,159744,126976,25286,2,38970,23876,63758336,2097152,0,0,0,0,2147483648,1468704500,140000000,1350000000,1421102000000000,16,0,0,0
2024-12-21T20:48:54.424Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1503046400,150000000,1360000000,1421134010000000,16,0,0,0,71188480,89042944,4096,0,159744,0,2147483648,2147483648,63750144,159744,126976,25293,2,38977,23876,63787008,2097152,4096,0,159744,0,63750144,159744,126976,25293,2,38977,23876,63787008,2097152,0,0,0,0,2147483648,1489011500,150000000,1350000000,1421118000000000,16,0,0,0
2024-12-21T20:48:55.425Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1510746300,150000000,1370000000,1421150060000000,16,0,0,0,71188480,89042944,4096,0,159744,0,2147483648,2147483648,63750144,159744,126976,25299,2,38983,23876,63811584,2097152,4096,0,159744,0,63750144,159744,126976,25299,2,38983,23876,63811584,2097152,0,0,0,0,2147483648,1503046400,150000000,1360000000,1421134010000000,16,0,0,0
2024-12-21T20:48:56.427Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1523583000,160000000,1370000000,1421166070000000,16,0,0,0,71634944,89042944,4096,0,159744,0,2147483648,2147483648,64155648,159744,126976,25405,2,39089,23876,64245760,2097152,4096,0,159744,0,64155648,159744,126976,25405,2,39089,23876,64245760,2097152,0,0,0,0,2147483648,1510746300,150000000,1370000000,1421150060000000,16,0,0,0
2024-12-21T20:48:57.429Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1532125700,160000000,1380000000,1421182100000000,16,0,0,0,71684096,89042944,4096,0,159744,0,2147483648,2147483648,64262144,159744,126976,25410,2,39094,23876,64266240,2097152,4096,0,159744,0,64262144,159744,126976,25410,2,39094,23876,64266240,2097152,0,0,0,0,2147483648,1523583000,160000000,1370000000,1421166070000000,16,0,0,0
2024-12-21T20:48:58.431Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1547461900,160000000,1390000000,1421198110000000,16,0,0,0,72044544,89042944,4096,0,258048,0,2147483648,2147483648,64438272,258048,192512,25455,3,39161,23876,64442368,2097152,4096,0,258048,0,64438272,258048,192512,25455,3,39161,23876,64442368,2097152,0,0,0,0,2147483648,1532125700,160000000,1380000000,1421182100000000,16,0,0,0
2024-12-21T20:48:59.432Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1556641100,160000000,1390000000,1421214110000000,16,0,0,0,71929856,89042944,4096,0,258048,0,2147483648,2147483648,64438272,258048,192512,25455,3,39161,23876,64442368,2097152,4096,0,258048,0,64438272,258048,192512,25455,3,39161,23876,64442368,2097152,0,0,0,0,2147483648,1547461900,160000000,1390000000,1421198110000000,16,0,0,0
2024-12-21T20:49:00.433Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1565450800,170000000,1400000000,1421230140000000,16,0,0,0,72454144,89042944,4096,0,258048,0,2147483648,2147483648,64823296,258048,192512,25567,3,39273,23876,64901120,2097152,4096,0,258048,0,64823296,258048,192512,25567,3,39273,23876,64901120,2097152,0,0,0,0,2147483648,1556641100,160000000,1390000000,1421214110000000,16,0,0,0
2024-12-21T20:49:01.434Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1574075000,170000000,1400000000,1421246150000000,16,0,0,0,72425472,89042944,4096,0,258048,0,2147483648,2147483648,64823296,258048,192512,25570,3,39276,23876,64913408,2097152,4096,0,258048,0,64823296,258048,192512,25570,3,39276,23876,64913408,2097152,0,0,0,0,2147483648,1565450800,170000000,1400000000,1421230140000000,16,0,0,0
2024-12-21T20:49:02.436Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1581754800,170000000,1410000000,1421262170000000,16,0,0,0,72359936,89042944,4096,0,258048,0,2147483648,2147483648,64921600,258048,192512,25573,3,39279,23876,64925696,2097152,4096,0,258048,0,64921600,258048,192512,25573,3,39279,23876,64925696,2097152,0,0,0,0,2147483648,1574075000,170000000,1400000000,1421246150000000,16,0,0,0
2024-12-21T20:49:03.438Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1595771600,180000000,1430000000,1421278200000000,16,0,0,0,72937472,89042944,4096,0,258048,0,2147483648,2147483648,65245184,258048,192512,25665,3,39371,23876,65302528,2097152,4096,0,258048,0,65245184,258048,192512,25665,3,39371,23876,65302528,2097152,0,0,0,0,2147483648,1581754800,170000000,1410000000,1421262170000000,16,0,0,0
2024-12-21T20:49:04.440Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1603228400,180000000,1430000000,1421294210000000,16,0,0,0,73056256,89042944,4096,0,258048,0,2147483648,2147483648,65273856,258048,192512,25668,3,39374,23876,65314816,2097152,4096,0,258048,0,65273856,258048,192512,25668,3,39374,23876,65314816,2097152,0,0,0,0,2147483648,1595771600,180000000,1430000000,1421278200000000,16,0,0,0
2024-12-21T20:49:05.441Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1612195500,180000000,1440000000,1421310230000000,16,0,0,0,73019392,89042944,4096,0,258048,0,2147483648,2147483648,65273856,258048,192512,25672,3,39378,23876,65331200,2097152,4096,0,258048,0,65273856,258048,192512,25672,3,39378,23876,65331200,2097152,0,0,0,0,2147483648,1603228400,180000000,1430000000,1421294210000000,16,0,0,0
2024-12-21T20:49:06.443Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,1663879600,180000000,1490000000,1421326240000000,16,0,0,0,73900032,89042944,4096,0,258048,0,2147483648,2147483648,65986560,258048,192512,25844,3,39550,23883,65998848,2097152,4096,0,258048,0,65986560,258048,192512,25844,3,39550,23883,65998848,2097152,0,0,0,0,2147483648,1612195500,180000000,1440000000,1421310230000000,16,0,0,0
timestamp,containerName,testname,repeatTestCount,index,orderOfMagnitude.name,orderOfMagnitude.value,orderOfMagnitude.estimatedResponseTime,orderOfMagnitude.secureResponseTime,baseURL,concurrentUsers,currentIteration,telemetryStatus,cpu_stats.cpu_usage.total_usage,cpu_stats.cpu_usage.usage_in_kernelmode,cpu_stats.cpu_usage.usage_in_usermode,cpu_stats.system_cpu_usage,cpu_stats.online_cpus,cpu_stats.throttling_data.periods,cpu_stats.throttling_data.throttled_periods,cpu_stats.throttling_data.throttled_time,memory_stats.usage,memory_stats.max_usage,memory_stats.stats.active_anon,memory_stats.stats.active_file,memory_stats.stats.cache,memory_stats.stats.dirty,memory_stats.stats.hierarchical_memory_limit,memory_stats.stats.hierarchical_memsw_limit,memory_stats.stats.inactive_anon,memory_stats.stats.inactive_file,memory_stats.stats.mapped_file,memory_stats.stats.pgfault,memory_stats.stats.pgmajfault,memory_stats.stats.pgpgin,memory_stats.stats.pgpgout,memory_stats.stats.rss,memory_stats.stats.rss_huge,memory_stats.stats.total_active_anon,memory_stats.stats.total_active_file,memory_stats.stats.total_cache,memory_stats.stats.total_dirty,memory_stats.stats.total_inactive_anon,memory_stats.stats.total_inactive_file,memory_stats.stats.total_mapped_file,memory_stats.stats.total_pgfault,memory_stats.stats.total_pgmajfault,memory_stats.stats.total_pgpgin,memory_stats.stats.total_pgpgout,memory_stats.stats.total_rss,memory_stats.stats.total_rss_huge,memory_stats.stats.total_unevictable,memory_stats.stats.total_writeback,memory_stats.stats.unevictable,memory_stats.stats.writeback,memory_stats.limit,precpu_stats.cpu_usage.total_usage,precpu_stats.cpu_usage.usage_in_kernelmode,precpu_stats.cpu_usage.usage_in_usermode,precpu_stats.throttling_data.periods,precpu_stats.throttling_data.throttled_periods,precpu_stats.throttling_data.throttled_time,precpu_stats.system_cpu_usage,precpu_stats.online_cpus
2024-12-21T20:49:11.342Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,2,UNKNOWN,1211925400,170000000,1030000000,1421404640000000,16,0,0,0,101830656,101924864,4096,1425408,21856256,0,2147483648,2147483648,71921664,20426752,0,21543,14,25751,3350,71958528,2097152,4096,1421312,21856256,0,71897088,20430848,0,21539,14,25747,3350,71942144,2097152,0,0,0,0,2147483648,0,0,0,0,0,0,0,0
2024-12-21T20:49:12.344Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,2,UNKNOWN,1229742100,170000000,1030000000,1421420650000000,16,0,0,0,101928960,101928960,4096,1425408,21856256,0,2147483648,2147483648,72105984,20426752,0,21585,14,25793,3350,72130560,2097152,4096,1425408,21856256,0,72105984,20426752,0,21585,14,25793,3350,72130560,2097152,0,0,0,0,2147483648,1211925400,170000000,1030000000,1421404640000000,16,0,0,0
2024-12-21T20:49:13.345Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,2,UNKNOWN,1241450600,170000000,1030000000,1421436660000000,16,0,0,0,102182912,102187008,4096,1425408,21856256,0,2147483648,2147483648,72196096,20426752,0,21619,14,25827,3350,72269824,2097152,4096,1425408,21856256,0,72196096,20426752,0,21619,14,25827,3350,72269824,2097152,0,0,0,0,2147483648,1229742100,170000000,1030000000,1421420650000000,16,0,0,0
2024-12-21T20:49:14.347Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,2,UNKNOWN,1262287200,170000000,1050000000,1421452690000000,16,0,0,0,102838272,102838272,4096,1425408,21856256,0,2147483648,2147483648,72982528,20426752,0,21801,14,26009,3350,73015296,2097152,4096,1425408,21856256,0,72982528,20426752,0,21801,14,26009,3350,73015296,2097152,0,0,0,0,2147483648,1241450600,170000000,1030000000,1421436660000000,16,0,0,0
2024-12-21T20:49:15.348Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,2,UNKNOWN,1271415200,170000000,1050000000,1421468690000000,16,0,0,0,102838272,102838272,4096,1425408,21856256,57344,2147483648,2147483648,72990720,20430848,0,21811,14,26019,3350,73056256,2097152,4096,1425408,21856256,57344,72990720,20430848,0,21811,14,26019,3350,73056256,2097152,0,0,0,0,2147483648,1262287200,170000000,1050000000,1421452690000000,16,0,0,0
2024-12-21T20:49:16.350Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,2,UNKNOWN,1298342400,170000000,1060000000,1421484690000000,16,0,0,0,103727104,103849984,4096,1425408,21856256,57344,2147483648,2147483648,73818112,20430848,0,22010,14,26218,3358,73871360,2097152,4096,1425408,21856256,57344,73818112,20430848,0,22010,14,26218,3358,73871360,2097152,0,0,0,0,2147483648,1271415200,170000000,1050000000,1421468690000000,16,0,0,0
2024-12-21T20:49:17.356Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,2,UNKNOWN,1308869300,170000000,1060000000,1421500700000000,16,0,0,0,103751680,103849984,4096,1425408,21856256,57344,2147483648,2147483648,73883648,20430848,0,22024,14,26232,3358,73928704,2097152,4096,1425408,21856256,57344,73883648,20430848,0,22024,14,26232,3358,73928704,2097152,0,0,0,0,2147483648,1298342400,170000000,1060000000,1421484690000000,16,0,0,0
2024-12-21T20:49:18.352Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,2,UNKNOWN,1331117600,170000000,1080000000,1421516710000000,16,0,0,0,103751680,103849984,4096,1425408,21856256,57344,2147483648,2147483648,73945088,20430848,0,22039,14,26247,3358,73990144,2097152,4096,1425408,21856256,57344,73945088,20430848,0,22039,14,26247,3358,73990144,2097152,0,0,0,0,2147483648,1308869300,170000000,1060000000,1421500700000000,16,0,0,0
2024-12-21T20:49:19.354Z,oastlm-test-ks-api,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,2,UNKNOWN,1437686400,180000000,1180000000,1421532790000000,16,0,0,0,81080320,112132096,4096,1474560,21856256,57344,2147483648,2147483648,51507200,20381696,0,24117,14,28325,10920,51527680,2097152,4096,1474560,21856256,57344,51507200,20381696,0,24117,14,28325,10920,51527680,2097152,0,0,0,0,2147483648,1331117600,170000000,1080000000,1421516710000000,16,0,0,0
