timestamp,responseTime,testname,baseURL,repeatTestCount,minutesPerTest,concurrentUsers,agreementId,telemetryInApp,orderOfMagnitude.value,orderOfMagnitude.name,orderOfMagnitude.estimatedResponseTime,orderOfMagnitude.secureResponseTime,currentIteration,telemetryStatus,requests,url,delay,total_heap_size_before,total_heap_size_executable_before,used_heap_size_before,heap_size_limit_before,malloced_memory_before,total_heap_size_after,total_heap_size_executable_after,used_heap_size_after,heap_size_limit_after,malloced_memory_after
2024-09-04T21:05:46.252Z,5163.852,TC-002 Registry Intervals,http://localhost:5400,1,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,STARTED,7,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-05T04:59:59.999Z&newPeriodsFromGuarantees=false,6000,92.598,1.297,62.522,2048,0.094,239.738,2.344,221.002,2048,0.094
timestamp,responseTime,testname,baseURL,repeatTestCount,minutesPerTest,concurrentUsers,agreementId,telemetryInApp,orderOfMagnitude.value,orderOfMagnitude.name,orderOfMagnitude.estimatedResponseTime,orderOfMagnitude.secureResponseTime,currentIteration,telemetryStatus,requests,url,delay,total_heap_size_before,total_heap_size_executable_before,used_heap_size_before,heap_size_limit_before,malloced_memory_before,total_heap_size_after,total_heap_size_executable_after,used_heap_size_after,heap_size_limit_after,malloced_memory_after
2024-09-04T21:06:46.679Z,5369.806,TC-002 Registry Intervals,http://localhost:5400,1,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,STOPPED,7,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-05T04:59:59.999Z&newPeriodsFromGuarantees=false,6000,107.234,2.344,55.957,2048,0.094,258.734,2.594,222.145,2048,0.094
2024-09-04T21:06:46.679Z,3991.551,TC-002 Registry Intervals,http://localhost:5400,1,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,STOPPED,7,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-05T04:59:59.999Z&newPeriodsFromGuarantees=false,6000,107.234,2.344,55.957,2048,0.094,258.734,2.594,222.145,2048,0.094
2024-09-04T21:06:46.679Z,5111.212,TC-002 Registry Intervals,http://localhost:5400,1,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,STOPPED,7,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-05T04:59:59.999Z&newPeriodsFromGuarantees=false,6000,107.234,2.344,55.957,2048,0.094,258.734,2.594,222.145,2048,0.094
2024-09-04T21:06:46.679Z,4155.447,TC-002 Registry Intervals,http://localhost:5400,1,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,STOPPED,7,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-05T04:59:59.999Z&newPeriodsFromGuarantees=false,6000,107.234,2.344,55.957,2048,0.094,258.734,2.594,222.145,2048,0.094
2024-09-04T21:06:46.679Z,5319.557,TC-002 Registry Intervals,http://localhost:5400,1,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,STOPPED,7,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-05T04:59:59.999Z&newPeriodsFromGuarantees=false,6000,107.234,2.344,55.957,2048,0.094,258.734,2.594,222.145,2048,0.094
2024-09-04T21:06:46.679Z,4272.456,TC-002 Registry Intervals,http://localhost:5400,1,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,STOPPED,7,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-05T04:59:59.999Z&newPeriodsFromGuarantees=false,6000,107.234,2.344,55.957,2048,0.094,258.734,2.594,222.145,2048,0.094
2024-09-04T21:06:46.679Z,5367.523,TC-002 Registry Intervals,http://localhost:5400,1,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,STOPPED,7,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-05T04:59:59.999Z&newPeriodsFromGuarantees=false,6000,107.234,2.344,55.957,2048,0.094,258.734,2.594,222.145,2048,0.094
timestamp,responseTime,testname,baseURL,repeatTestCount,minutesPerTest,concurrentUsers,agreementId,telemetryInApp,orderOfMagnitude.value,orderOfMagnitude.name,orderOfMagnitude.estimatedResponseTime,orderOfMagnitude.secureResponseTime,currentIteration,telemetryStatus,requests,url,delay,total_heap_size_before,total_heap_size_executable_before,used_heap_size_before,heap_size_limit_before,malloced_memory_before,total_heap_size_after,total_heap_size_executable_after,used_heap_size_after,heap_size_limit_after,malloced_memory_after
2024-09-04T21:07:47.215Z,5137.346,TC-002 Registry Intervals,http://localhost:5400,1,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,RESTARTED,7,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-05T04:59:59.999Z&newPeriodsFromGuarantees=false,6000,258.734,2.594,222.436,2048,0.094,250.988,2.594,226,2048,0.094
2024-09-04T21:07:47.215Z,3925.62,TC-002 Registry Intervals,http://localhost:5400,1,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,RESTARTED,7,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-05T04:59:59.999Z&newPeriodsFromGuarantees=false,6000,258.734,2.594,222.436,2048,0.094,250.988,2.594,226,2048,0.094
2024-09-04T21:07:47.215Z,5144.06,TC-002 Registry Intervals,http://localhost:5400,1,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,RESTARTED,7,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-05T04:59:59.999Z&newPeriodsFromGuarantees=false,6000,258.734,2.594,222.436,2048,0.094,250.988,2.594,226,2048,0.094
2024-09-04T21:07:47.215Z,4131.462,TC-002 Registry Intervals,http://localhost:5400,1,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,RESTARTED,7,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-05T04:59:59.999Z&newPeriodsFromGuarantees=false,6000,258.734,2.594,222.436,2048,0.094,250.988,2.594,226,2048,0.094
2024-09-04T21:07:47.215Z,5292.474,TC-002 Registry Intervals,http://localhost:5400,1,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,RESTARTED,7,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-05T04:59:59.999Z&newPeriodsFromGuarantees=false,6000,258.734,2.594,222.436,2048,0.094,250.988,2.594,226,2048,0.094
2024-09-04T21:07:47.215Z,4358.966,TC-002 Registry Intervals,http://localhost:5400,1,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,RESTARTED,7,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-05T04:59:59.999Z&newPeriodsFromGuarantees=false,6000,258.734,2.594,222.436,2048,0.094,250.988,2.594,226,2048,0.094
2024-09-04T21:07:47.215Z,5466.687,TC-002 Registry Intervals,http://localhost:5400,1,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,RESTARTED,7,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-05T04:59:59.999Z&newPeriodsFromGuarantees=false,6000,258.734,2.594,222.436,2048,0.094,250.988,2.594,226,2048,0.094
timestamp,responseTime,testname,baseURL,repeatTestCount,minutesPerTest,concurrentUsers,agreementId,telemetryInApp,orderOfMagnitude.value,orderOfMagnitude.name,orderOfMagnitude.estimatedResponseTime,orderOfMagnitude.secureResponseTime,currentIteration,telemetryStatus,requests,url,delay,total_heap_size_before,total_heap_size_executable_before,used_heap_size_before,heap_size_limit_before,malloced_memory_before,total_heap_size_after,total_heap_size_executable_after,used_heap_size_after,heap_size_limit_after,malloced_memory_after
2024-09-04T21:08:41.939Z,7757.419,TC-002 Registry Intervals,http://localhost:5400,1,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,STARTED,4,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-09T04:59:59.999Z&newPeriodsFromGuarantees=false,10000,91.352,1.297,61.069,2048,0.094,436.484,2.344,341.16,2048,0.094
2024-09-04T21:08:41.939Z,6234.497,TC-002 Registry Intervals,http://localhost:5400,1,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,STARTED,4,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-09T04:59:59.999Z&newPeriodsFromGuarantees=false,10000,91.352,1.297,61.069,2048,0.094,436.484,2.344,341.16,2048,0.094
2024-09-04T21:08:41.939Z,7645.981,TC-002 Registry Intervals,http://localhost:5400,1,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,STARTED,4,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-09T04:59:59.999Z&newPeriodsFromGuarantees=false,10000,91.352,1.297,61.069,2048,0.094,436.484,2.344,341.16,2048,0.094
2024-09-04T21:08:41.939Z,6522.908,TC-002 Registry Intervals,http://localhost:5400,1,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,STARTED,4,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-09T04:59:59.999Z&newPeriodsFromGuarantees=false,10000,91.352,1.297,61.069,2048,0.094,436.484,2.344,341.16,2048,0.094
timestamp,responseTime,testname,baseURL,repeatTestCount,minutesPerTest,concurrentUsers,agreementId,telemetryInApp,orderOfMagnitude.value,orderOfMagnitude.name,orderOfMagnitude.estimatedResponseTime,orderOfMagnitude.secureResponseTime,currentIteration,telemetryStatus,requests,url,delay,total_heap_size_before,total_heap_size_executable_before,used_heap_size_before,heap_size_limit_before,malloced_memory_before,total_heap_size_after,total_heap_size_executable_after,used_heap_size_after,heap_size_limit_after,malloced_memory_after
2024-09-04T21:09:42.483Z,7588.999,TC-002 Registry Intervals,http://localhost:5400,1,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,STOPPED,4,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-09T04:59:59.999Z&newPeriodsFromGuarantees=false,10000,75.988,2.344,57.814,2048,0.094,367.984,2.344,346.954,2048,0.094
2024-09-04T21:09:42.483Z,6277.181,TC-002 Registry Intervals,http://localhost:5400,1,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,STOPPED,4,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-09T04:59:59.999Z&newPeriodsFromGuarantees=false,10000,75.988,2.344,57.814,2048,0.094,367.984,2.344,346.954,2048,0.094
2024-09-04T21:09:42.483Z,7566.397,TC-002 Registry Intervals,http://localhost:5400,1,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,STOPPED,4,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-09T04:59:59.999Z&newPeriodsFromGuarantees=false,10000,75.988,2.344,57.814,2048,0.094,367.984,2.344,346.954,2048,0.094
2024-09-04T21:09:42.483Z,6484.931,TC-002 Registry Intervals,http://localhost:5400,1,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,STOPPED,4,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-09T04:59:59.999Z&newPeriodsFromGuarantees=false,10000,75.988,2.344,57.814,2048,0.094,367.984,2.344,346.954,2048,0.094
timestamp,responseTime,testname,baseURL,repeatTestCount,minutesPerTest,concurrentUsers,agreementId,telemetryInApp,orderOfMagnitude.value,orderOfMagnitude.name,orderOfMagnitude.estimatedResponseTime,orderOfMagnitude.secureResponseTime,currentIteration,telemetryStatus,requests,url,delay,total_heap_size_before,total_heap_size_executable_before,used_heap_size_before,heap_size_limit_before,malloced_memory_before,total_heap_size_after,total_heap_size_executable_after,used_heap_size_after,heap_size_limit_after,malloced_memory_after
2024-09-04T21:10:42.024Z,7566.887,TC-002 Registry Intervals,http://localhost:5400,1,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,RESTARTED,4,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-09T04:59:59.999Z&newPeriodsFromGuarantees=false,10000,367.984,2.344,347.257,2048,0.094,372.734,2.594,350.683,2048,0.094
2024-09-04T21:10:42.024Z,6160.579,TC-002 Registry Intervals,http://localhost:5400,1,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,RESTARTED,4,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-09T04:59:59.999Z&newPeriodsFromGuarantees=false,10000,367.984,2.344,347.257,2048,0.094,372.734,2.594,350.683,2048,0.094
2024-09-04T21:10:42.024Z,7664.165,TC-002 Registry Intervals,http://localhost:5400,1,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,RESTARTED,4,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-09T04:59:59.999Z&newPeriodsFromGuarantees=false,10000,367.984,2.344,347.257,2048,0.094,372.734,2.594,350.683,2048,0.094
2024-09-04T21:10:42.025Z,6501.278,TC-002 Registry Intervals,http://localhost:5400,1,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,RESTARTED,4,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-09T04:59:59.999Z&newPeriodsFromGuarantees=false,10000,367.984,2.344,347.257,2048,0.094,372.734,2.594,350.683,2048,0.094
timestamp,responseTime,testname,baseURL,repeatTestCount,minutesPerTest,concurrentUsers,agreementId,telemetryInApp,orderOfMagnitude.value,orderOfMagnitude.name,orderOfMagnitude.estimatedResponseTime,orderOfMagnitude.secureResponseTime,currentIteration,telemetryStatus,requests,url,delay,total_heap_size_before,total_heap_size_executable_before,used_heap_size_before,heap_size_limit_before,malloced_memory_before,total_heap_size_after,total_heap_size_executable_after,used_heap_size_after,heap_size_limit_after,malloced_memory_after
2024-09-04T21:11:48.095Z,2243.427,TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,1,small,1500,3000,1,UNKNOWN,15,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-01T05:59:59.999Z&newPeriodsFromGuarantees=false,3000,92.348,1.297,64.144,2048,0.094,123.484,2.094,68.411,2048,0.094
2024-09-04T21:11:48.095Z,927.151,TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,1,small,1500,3000,1,UNKNOWN,15,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-01T05:59:59.999Z&newPeriodsFromGuarantees=false,3000,92.348,1.297,64.144,2048,0.094,123.484,2.094,68.411,2048,0.094
2024-09-04T21:11:48.095Z,927.104,TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,1,small,1500,3000,1,UNKNOWN,15,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-01T05:59:59.999Z&newPeriodsFromGuarantees=false,3000,92.348,1.297,64.144,2048,0.094,123.484,2.094,68.411,2048,0.094
2024-09-04T21:11:48.095Z,885.557,TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,1,small,1500,3000,1,UNKNOWN,15,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-01T05:59:59.999Z&newPeriodsFromGuarantees=false,3000,92.348,1.297,64.144,2048,0.094,123.484,2.094,68.411,2048,0.094
2024-09-04T21:11:48.095Z,1939.769,TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,1,small,1500,3000,1,UNKNOWN,15,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-01T05:59:59.999Z&newPeriodsFromGuarantees=false,3000,92.348,1.297,64.144,2048,0.094,123.484,2.094,68.411,2048,0.094
2024-09-04T21:11:48.095Z,912.383,TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,1,small,1500,3000,1,UNKNOWN,15,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-01T05:59:59.999Z&newPeriodsFromGuarantees=false,3000,92.348,1.297,64.144,2048,0.094,123.484,2.094,68.411,2048,0.094
2024-09-04T21:11:48.095Z,890.686,TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,1,small,1500,3000,1,UNKNOWN,15,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-01T05:59:59.999Z&newPeriodsFromGuarantees=false,3000,92.348,1.297,64.144,2048,0.094,123.484,2.094,68.411,2048,0.094
2024-09-04T21:11:48.096Z,904.535,TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,1,small,1500,3000,1,UNKNOWN,15,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-01T05:59:59.999Z&newPeriodsFromGuarantees=false,3000,92.348,1.297,64.144,2048,0.094,123.484,2.094,68.411,2048,0.094
2024-09-04T21:11:48.096Z,1936.256,TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,1,small,1500,3000,1,UNKNOWN,15,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-01T05:59:59.999Z&newPeriodsFromGuarantees=false,3000,92.348,1.297,64.144,2048,0.094,123.484,2.094,68.411,2048,0.094
2024-09-04T21:11:48.096Z,882.868,TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,1,small,1500,3000,1,UNKNOWN,15,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-01T05:59:59.999Z&newPeriodsFromGuarantees=false,3000,92.348,1.297,64.144,2048,0.094,123.484,2.094,68.411,2048,0.094
2024-09-04T21:11:48.096Z,877.482,TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,1,small,1500,3000,1,UNKNOWN,15,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-01T05:59:59.999Z&newPeriodsFromGuarantees=false,3000,92.348,1.297,64.144,2048,0.094,123.484,2.094,68.411,2048,0.094
2024-09-04T21:11:48.096Z,901.187,TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,1,small,1500,3000,1,UNKNOWN,15,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-01T05:59:59.999Z&newPeriodsFromGuarantees=false,3000,92.348,1.297,64.144,2048,0.094,123.484,2.094,68.411,2048,0.094
2024-09-04T21:11:48.096Z,1928.931,TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,1,small,1500,3000,1,UNKNOWN,15,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-01T05:59:59.999Z&newPeriodsFromGuarantees=false,3000,92.348,1.297,64.144,2048,0.094,123.484,2.094,68.411,2048,0.094
2024-09-04T21:11:48.096Z,882.584,TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,1,small,1500,3000,1,UNKNOWN,15,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-01T05:59:59.999Z&newPeriodsFromGuarantees=false,3000,92.348,1.297,64.144,2048,0.094,123.484,2.094,68.411,2048,0.094
2024-09-04T21:11:48.096Z,873.626,TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,1,small,1500,3000,1,UNKNOWN,15,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-01T05:59:59.999Z&newPeriodsFromGuarantees=false,3000,92.348,1.297,64.144,2048,0.094,123.484,2.094,68.411,2048,0.094
timestamp,responseTime,testname,baseURL,repeatTestCount,minutesPerTest,concurrentUsers,agreementId,telemetryInApp,orderOfMagnitude.value,orderOfMagnitude.name,orderOfMagnitude.estimatedResponseTime,orderOfMagnitude.secureResponseTime,currentIteration,telemetryStatus,requests,url,delay,total_heap_size_before,total_heap_size_executable_before,used_heap_size_before,heap_size_limit_before,malloced_memory_before,total_heap_size_after,total_heap_size_executable_after,used_heap_size_after,heap_size_limit_after,malloced_memory_after
2024-09-04T21:12:48.062Z,1985.163,TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,1,small,1500,3000,1,UNKNOWN,15,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-01T05:59:59.999Z&newPeriodsFromGuarantees=false,3000,123.484,2.094,68.901,2048,0.094,138.273,2.094,85.723,2048,0.094
2024-09-04T21:12:48.062Z,925.028,TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,1,small,1500,3000,1,UNKNOWN,15,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-01T05:59:59.999Z&newPeriodsFromGuarantees=false,3000,123.484,2.094,68.901,2048,0.094,138.273,2.094,85.723,2048,0.094
2024-09-04T21:12:48.062Z,898.099,TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,1,small,1500,3000,1,UNKNOWN,15,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-01T05:59:59.999Z&newPeriodsFromGuarantees=false,3000,123.484,2.094,68.901,2048,0.094,138.273,2.094,85.723,2048,0.094
2024-09-04T21:12:48.062Z,901.141,TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,1,small,1500,3000,1,UNKNOWN,15,http://localhost:5400/api/v6/states/tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0/guarantees?from=2024-02-01T05:00:00.000Z&to=2024-02-01T05:59:59.999Z&newPeriodsFromGuarantees=false,3000,123.484,2.094,68.901,2048,0.094,138.273,2.094,85.723,2048,0.094
