timestamp,testname,minutesPerTest,repeatTestCount,telemetryInApp,orderOfMagnitude.name,orderOfMagnitude.value,orderOfMagnitude.estimatedResponseTime,orderOfMagnitude.secureResponseTime,baseURL,concurrentUsers,agreementId,currentIteration,telemetryStatus,cpu_usage,memory_usage,memory_limit
2024-09-06T13:26:27.890Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,2,UNKNOWN,20544120501,505389056,4194304000
2024-09-06T13:26:28.893Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,2,UNKNOWN,21550746477,568700928,4194304000
2024-09-06T13:26:29.895Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,2,UNKNOWN,23083068301,293429248,4194304000
2024-09-06T13:26:30.899Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,2,UNKNOWN,24307798121,387256320,4194304000
2024-09-06T13:26:31.901Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,2,UNKNOWN,26180674798,441389056,4194304000
2024-09-06T13:26:32.905Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,2,UNKNOWN,26492601900,465195008,4194304000
2024-09-06T13:26:33.909Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,2,UNKNOWN,26492775995,465195008,4194304000
2024-09-06T13:26:34.912Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,2,UNKNOWN,26492775995,465195008,4194304000
2024-09-06T13:26:35.915Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,2,UNKNOWN,26591645486,478502912,4194304000
2024-09-06T13:26:36.918Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,2,UNKNOWN,27343745724,504483840,4194304000
2024-09-06T13:26:37.922Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,2,UNKNOWN,28431026364,576618496,4194304000
2024-09-06T13:26:38.924Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,2,UNKNOWN,29661067121,685953024,4194304000
2024-09-06T13:26:39.927Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,2,UNKNOWN,31396464396,381415424,4194304000
2024-09-06T13:26:40.929Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,2,UNKNOWN,32648456260,489009152,4194304000
timestamp,testname,minutesPerTest,repeatTestCount,telemetryInApp,orderOfMagnitude.name,orderOfMagnitude.value,orderOfMagnitude.estimatedResponseTime,orderOfMagnitude.secureResponseTime,baseURL,concurrentUsers,agreementId,currentIteration,telemetryStatus,cpu_usage,memory_usage,memory_limit
2024-09-06T13:27:05.162Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,3,UNKNOWN,4451759330,117555200,4194304000
2024-09-06T13:27:06.165Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,3,UNKNOWN,5488954354,130486272,4194304000
2024-09-06T13:27:07.169Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,3,UNKNOWN,5531239636,130605056,4194304000
2024-09-06T13:27:08.172Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,3,UNKNOWN,6505200182,172535808,4194304000
2024-09-06T13:27:09.173Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,3,UNKNOWN,7924838109,243965952,4194304000
2024-09-06T13:27:10.176Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,3,UNKNOWN,9605991782,307306496,4194304000
2024-09-06T13:27:11.178Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,3,UNKNOWN,10836525694,420409344,4194304000
2024-09-06T13:27:12.182Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,3,UNKNOWN,11691736762,492744704,4194304000
2024-09-06T13:27:13.185Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,3,UNKNOWN,11691736762,492683264,4194304000
2024-09-06T13:27:14.189Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,3,UNKNOWN,11691863664,492683264,4194304000
2024-09-06T13:27:15.191Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,3,UNKNOWN,11704497363,492814336,4194304000
2024-09-06T13:27:16.194Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,3,UNKNOWN,12683455397,155611136,4194304000
2024-09-06T13:27:17.196Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,3,UNKNOWN,13891923967,193314816,4194304000
2024-09-06T13:27:18.198Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,3,UNKNOWN,15204761114,285216768,4194304000
2024-09-06T13:27:19.200Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,3,UNKNOWN,16896244924,358682624,4194304000
2024-09-06T13:27:20.203Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,3,UNKNOWN,18108823325,463245312,4194304000
2024-09-06T13:27:21.207Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,3,UNKNOWN,18387750767,487407616,4194304000
2024-09-06T13:27:22.211Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,3,UNKNOWN,18389441507,487415808,4194304000
2024-09-06T13:27:23.215Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,3,UNKNOWN,18389441507,487415808,4194304000
2024-09-06T13:27:24.219Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,3,UNKNOWN,18389441507,487415808,4194304000
2024-09-06T13:27:25.222Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,3,UNKNOWN,18452840896,498544640,4194304000
2024-09-06T13:27:26.226Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,3,UNKNOWN,19029401909,517316608,4194304000
2024-09-06T13:27:27.228Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,3,UNKNOWN,19279677158,521531392,4194304000
2024-09-06T13:27:28.231Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,3,UNKNOWN,20528598565,186064896,4194304000
2024-09-06T13:27:29.234Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,3,UNKNOWN,21978484843,279048192,4194304000
2024-09-06T13:27:30.237Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,3,UNKNOWN,23694156846,339513344,4194304000
2024-09-06T13:27:31.240Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,3,UNKNOWN,24920416963,444542976,4194304000
2024-09-06T13:27:32.244Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,3,UNKNOWN,25408210807,486506496,4194304000
2024-09-06T13:27:33.248Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,3,UNKNOWN,25408210807,486506496,4194304000
2024-09-06T13:27:34.251Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,3,UNKNOWN,25408210807,486506496,4194304000
2024-09-06T13:27:35.253Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,3,UNKNOWN,25510983479,498429952,4194304000
2024-09-06T13:27:36.258Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,3,UNKNOWN,26269719872,524054528,4194304000
2024-09-06T13:27:37.261Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,3,UNKNOWN,27502950931,231264256,4194304000
2024-09-06T13:27:38.263Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,3,UNKNOWN,29085862694,260632576,4194304000
2024-09-06T13:27:39.265Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,3,UNKNOWN,30314850923,376958976,4194304000
2024-09-06T13:27:40.269Z,TC-001 Registry Enabler,1,3,false,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,3,UNKNOWN,32170885689,478724096,4194304000
timestamp,testname,minutesPerTest,repeatTestCount,telemetryInApp,orderOfMagnitude.name,orderOfMagnitude.value,orderOfMagnitude.estimatedResponseTime,orderOfMagnitude.secureResponseTime,baseURL,concurrentUsers,agreementId,currentIteration,telemetryStatus,cpu_usage,memory_usage,memory_limit
2024-09-06T13:28:05.860Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,4326169888,119504896,4194304000
2024-09-06T13:28:06.863Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,5198357475,138633216,4194304000
2024-09-06T13:28:07.866Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,5264353772,138866688,4194304000
2024-09-06T13:28:08.870Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,6523248426,132853760,4194304000
2024-09-06T13:28:09.872Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,7464060759,159793152,4194304000
2024-09-06T13:28:10.876Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,8236435533,170995712,4194304000
2024-09-06T13:28:11.878Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,8260069214,170897408,4194304000
2024-09-06T13:28:12.881Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,9254942507,199393280,4194304000
2024-09-06T13:28:13.885Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,9935597174,147791872,4194304000
2024-09-06T13:28:14.888Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,9959604629,147709952,4194304000
2024-09-06T13:28:15.891Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,10938975444,164540416,4194304000
2024-09-06T13:28:16.895Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,11618098567,183349248,4194304000
2024-09-06T13:28:17.897Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,11660391188,184528896,4194304000
2024-09-06T13:28:18.901Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,12232351555,196771840,4194304000
2024-09-06T13:28:19.903Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,12595426772,201887744,4194304000
2024-09-06T13:28:20.906Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,13203050203,250294272,4194304000
2024-09-06T13:28:21.908Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,14275756727,183070720,4194304000
2024-09-06T13:28:22.912Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,14894172035,151511040,4194304000
2024-09-06T13:28:23.914Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,14998724695,151908352,4194304000
2024-09-06T13:28:24.919Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,15930876005,173871104,4194304000
2024-09-06T13:28:25.923Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,16605879475,186310656,4194304000
2024-09-06T13:28:26.926Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,16679737533,188633088,4194304000
2024-09-06T13:28:27.929Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,17622037192,214282240,4194304000
2024-09-06T13:28:28.933Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,18136308295,240861184,4194304000
2024-09-06T13:28:29.936Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,18237031917,251719680,4194304000
2024-09-06T13:28:30.941Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,18934682529,175239168,4194304000
2024-09-06T13:28:31.943Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,19309185218,182575104,4194304000
2024-09-06T13:28:32.946Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,20050540471,156692480,4194304000
2024-09-06T13:28:33.949Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,20991079471,171548672,4194304000
2024-09-06T13:28:34.953Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,21590616253,185978880,4194304000
2024-09-06T13:28:35.956Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,21719006961,192770048,4194304000
2024-09-06T13:28:36.958Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,22643105161,216641536,4194304000
2024-09-06T13:28:37.962Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,23066724175,240873472,4194304000
2024-09-06T13:28:38.965Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,23187796060,252055552,4194304000
2024-09-06T13:28:39.968Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,24232619677,196816896,4194304000
2024-09-06T13:28:40.972Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,24841597305,161763328,4194304000
2024-09-06T13:28:41.975Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,24980168019,163467264,4194304000
2024-09-06T13:28:42.982Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,25463292800,174170112,4194304000
2024-09-06T13:28:43.985Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,25916838761,180940800,4194304000
2024-09-06T13:28:44.988Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,26639893492,186568704,4194304000
2024-09-06T13:28:45.990Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,27571961229,213766144,4194304000
2024-09-06T13:28:46.998Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,28118836188,162639872,4194304000
2024-09-06T13:28:48.001Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,28274889506,164089856,4194304000
2024-09-06T13:28:49.003Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,1 STARTED,29230558452,176578560,4194304000
timestamp,testname,minutesPerTest,repeatTestCount,telemetryInApp,orderOfMagnitude.name,orderOfMagnitude.value,orderOfMagnitude.estimatedResponseTime,orderOfMagnitude.secureResponseTime,baseURL,concurrentUsers,agreementId,currentIteration,telemetryStatus,cpu_usage,memory_usage,memory_limit
2024-09-06T13:29:05.418Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,2 STOPPED,29850137086,188493824,4194304000
2024-09-06T13:29:06.420Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,2 STOPPED,30586710548,140390400,4194304000
2024-09-06T13:29:07.422Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,2 STOPPED,30885849451,144773120,4194304000
2024-09-06T13:29:08.427Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,2 STOPPED,31471150328,179527680,4194304000
2024-09-06T13:29:09.428Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,2 STOPPED,32573995400,171266048,4194304000
2024-09-06T13:29:10.433Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,2 STOPPED,33226455218,145813504,4194304000
2024-09-06T13:29:11.436Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,2 STOPPED,33236260943,145813504,4194304000
2024-09-06T13:29:12.438Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,2 STOPPED,34185592820,162627584,4194304000
2024-09-06T13:29:13.441Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,2 STOPPED,34865333405,185573376,4194304000
2024-09-06T13:29:14.443Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,2 STOPPED,34882833145,186753024,4194304000
2024-09-06T13:29:15.446Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,2 STOPPED,35858092542,209608704,4194304000
2024-09-06T13:29:16.450Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,2 STOPPED,36338364499,242814976,4194304000
2024-09-06T13:29:17.452Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,2 STOPPED,36385887931,252170240,4194304000
2024-09-06T13:29:18.456Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,2 STOPPED,37116068011,169697280,4194304000
2024-09-06T13:29:19.459Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,2 STOPPED,37449573313,172253184,4194304000
2024-09-06T13:29:20.462Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,2 STOPPED,38202351356,150425600,4194304000
2024-09-06T13:29:21.465Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,2 STOPPED,39130766253,172294144,4194304000
2024-09-06T13:29:22.468Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,2 STOPPED,39777143360,188375040,4194304000
2024-09-06T13:29:23.471Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,2 STOPPED,39828192359,189423616,4194304000
2024-09-06T13:29:24.473Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,2 STOPPED,40782265470,215441408,4194304000
2024-09-06T13:29:25.476Z,TC-002 Registry Intervals,1,1,true,small,1,1500,3000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,2 STOPPED,41234960784,242089984,4194304000
